base_graph_id,scenario_id,assessment_missing_rate,signal_profile,base_replicate_index,observation_ratio,observation_ratio_percent,observed_edge_count,missing_edge_count,Method,missing_edge_MAE,E_c,E_w,E_x,scenario_global_observed_edge_mean,node_mean_global_fallback_count,completed_edge_matrix_sha256,observation_mask_sha256
G14,ROB_G14_R40,0.3,two_camp_moderate,1,0.4,40,36,54,NodeMean,0.13153409884557973,1.4348913017998361,0.034576255329590126,0.0030191667488748304,0.49692196087662904,0,157c537f222997daf8366750627e90cf8812b5d28e713d979c004f3b04b522f3,5560aa00bd34f73a954d3807c625753c9615147d3568153153ccc4b4f6ec4d58
G14,ROB_G14_R40,0.3,two_camp_moderate,1,0.4,40,36,54,ASGC,0.15626368650012992,2.1886226637224464,0.04886124249315231,0.002383936277496746,0.49692196087662904,0,46459923c28c5d848cf0eafb781a10563ee9b1ca46837ba78c35952db1500049,5560aa00bd34f73a954d3807c625753c9615147d3568153153ccc4b4f6ec4d58
G14,ROB_G14_R55,0.3,two_camp_moderate,1,0.55,55,50,40,Raw-GAT,0.13025209794370016,2.6216992151326224,0.048522164109651655,0.0032942390267941663,0.48324305575408383,0,edc8740e0b97c94757e442cf95234cb733af0ebdb2bb8d24c19fe9fdbea71f7a,a5f9e777e79144821ce3337c221675a0d195fadc44cdb1af74c54ade3f756131
G14,ROB_G14_R55,0.3,two_camp_moderate,1,0.55,55,50,40,GlobalMean,0.1348818418737925,2.842292696489096,0.05130376432833253,0.00330373714395238,0.48324305575408383,0,0c9099d03c28108b2ea7c13cbaae866801cc1bedc83112c344888017c1a1c14e,a5f9e777e79144821ce3337c221675a0d195fadc44cdb1af74c54ade3f756131
G14,ROB_G14_R55,0.3,two_camp_moderate,1,0.55,55,50,40,NodeMean,0.12212680125326392,2.3368596850544456,0.04956258631935118,0.0017404286584252863,0.48324305575408383,0,7132d85af59703d8e021f6dae03106c074a6282c8a4333428bf1b9aaf3ef4cff,a5f9e777e79144821ce3337c221675a0d195fadc44cdb1af74c54ade3f756131
G14,ROB_G14_R55,0.3,two_camp_moderate,1,0.55,55,50,40,ASGC,0.13025209794370016,2.227901009916648,0.0433394651043526,0.0021912727098882742,0.48324305575408383,0,edc8740e0b97c94757e442cf95234cb733af0ebdb2bb8d24c19fe9fdbea71f7a,a5f9e777e79144821ce3337c221675a0d195fadc44cdb1af74c54ade3f756131
G14,ROB_G14_R70,0.3,two_camp_moderate,1,0.7,70,63,27,Raw-GAT,0.1600372383726119,3.15890251612814,0.06177843945169893,0.004902047256466772,0.48579930979259117,0,9a3b256774aab7aa74f8ac3c4b319245a03b8b63b31cf6b6a7da22288f6d6f51,f9d182c7b77185dd87bb355c6d17238388c681340ceb91057e81f3acf2eb6bd2
G14,ROB_G14_R70,0.3,two_camp_moderate,1,0.7,70,63,27,GlobalMean,0.15491354097940277,2.504699005074947,0.04818216843899589,0.003842423486329561,0.48579930979259117,0,c9d9a9fdb321f5fdc12b7a813586a0d28640ed2099f9e0105c3196f3b25213cc,f9d182c7b77185dd87bb355c6d17238388c681340ceb91057e81f3acf2eb6bd2
G14,ROB_G14_R70,0.3,two_camp_moderate,1,0.7,70,63,27,NodeMean,0.13546087938720414,2.013431615629227,0.05041651677704152,0.0024366382271428116,0.48579930979259117,0,ac7b430f489430bafedf9363cd502f278ac3c2e1c16e306561f6ef5401d9d465,f9d182c7b77185dd87bb355c6d17238388c681340ceb91057e81f3acf2eb6bd2
G14,ROB_G14_R70,0.3,two_camp_moderate,1,0.7,70,63,27,ASGC,0.1600372383726119,2.2129333419374744,0.04618541429301091,0.003318950819936948,0.48579930979259117,0,9a3b256774aab7aa74f8ac3c4b319245a03b8b63b31cf6b6a7da22288f6d6f51,f9d182c7b77185dd87bb355c6d17238388c681340ceb91057e81f3acf2eb6bd2
G15,ROB_G15_R40,0.3,two_camp_severe,0,0.4,40,36,54,Raw-GAT,0.18164153659529478,7.517525515494133,0.0987696236496372,0.004130813779019721,0.5687486528322854,0,cac2eb96d085c38936f13556b8b4a4be8b9902bc890a0e506e4ccf1955c43cf1,07ce7d4a6f33cbd20805a4e7c332d4a977b06c8bc85bbe2aff88bb3382c19669
G15,ROB_G15_R40,0.3,two_camp_severe,0,0.4,40,36,54,GlobalMean,0.15583900019751643,5.057258729197069,0.09438713773988122,0.003184520765310034,0.5687486528322854,0,b8be7bffbf8db025da588d53df8e45eb50fd074c5dd5cb06eaae92f1a5a8b5fe,07ce7d4a6f33cbd20805a4e7c332d4a977b06c8bc85bbe2aff88bb3382c19669
G15,ROB_G15_R40,0.3,two_camp_severe,0,0.4,40,36,54,NodeMean,0.14012290331556868,3.8500720111382094,0.06470963747845956,0.0024289008513706683,0.5687486528322854,0,bf19e54b8467ef1f78005b216152296c07f43bdb3639f50e7599f56f0515529d,07ce7d4a6f33cbd20805a4e7c332d4a977b06c8bc85bbe2aff88bb3382c19669
G15,ROB_G15_R40,0.3,two_camp_severe,0,0.4,40,36,54,ASGC,0.18164153659529478,4.015230905542905,0.07840026311838377,0.0023632459929566843,0.5687486528322854,0,cac2eb96d085c38936f13556b8b4a4be8b9902bc890a0e506e4ccf1955c43cf1,07ce7d4a6f33cbd20805a4e7c332d4a977b06c8bc85bbe2aff88bb3382c19669
G15,ROB_G15_R55,0.3,two_camp_severe,0,0.55,55,50,40,Raw-GAT,0.19522069823107463,4.7467266995982405,0.07111138940219831,0.0034433841629541787,0.5627719285531113,0,d4dc33a49380df6600933e91a58105e3d747f94574c39f3f8a2186f16d4039d1,20da984904bb42b371c9df12547aa555bc01db00b9ba5cc6dcf93fdf9a1bd72a
G15,ROB_G15_R55,0.3,two_camp_severe,0,0.55,55,50,40,GlobalMean,0.16452816827129285,3.5385991779665282,0.070558618594605,0.0033154529757044235,0.5627719285531113,0,82897ed178555bfaa6478d9cb4e746c47a5b590454f6007f64a7c4a742ecd1c5,20da984904bb42b371c9df12547aa555bc01db00b9ba5cc6dcf93fdf9a1bd72a
G15,ROB_G15_R55,0.3,two_camp_severe,0,0.55,55,50,40,NodeMean,0.1413548901993818,2.295522423865531,0.04231188081268103,0.0020044451432454,0.5627719285531113,0,8354b2c69216b6fd61c14ac17416b7dea5c626ed62575c854b34eb5c1fb83aca,20da984904bb42b371c9df12547aa555bc01db00b9ba5cc6dcf93fdf9a1bd72a
G15,ROB_G15_R55,0.3,two_camp_severe,0,0.55,55,50,40,ASGC,0.19522069823107463,2.3687551720273676,0.049528278486588806,0.002980047985725605,0.5627719285531113,0,d4dc33a49380df6600933e91a58105e3d747f94574c39f3f8a2186f16d4039d1,20da984904bb42b371c9df12547aa555bc01db00b9ba5cc6dcf93fdf9a1bd72a
G15,ROB_G15_R70,0.3,two_camp_severe,0,0.7,70,63,27,Raw-GAT,0.1905582496052249,2.6354220196210463,0.05697325771900699,0.002889978824319385,0.5580405655458521,0,a962154eb2ea8a952bfddffd8de3910c1f6c11b83570e219decee8f6c50e8b6f,de128d57ecd702f494bd1b14d926449113f5851d5e828c5ba10756792ebc937d
G15,ROB_G15_R70,0.3,two_camp_severe,0,0.7,70,63,27,GlobalMean,0.17201989603983353,2.0152599106261366,0.04213757471515821,0.0023718768373564825,0.5580405655458521,0,ed143b671d9ef6bd3b11ab03a43d7a865c3115c1a02449c31f5d8bd1701ae480,de128d57ecd702f494bd1b14d926449113f5851d5e828c5ba10756792ebc937d
G15,ROB_G15_R70,0.3,two_camp_severe,0,0.7,70,63,27,NodeMean,0.15910537836806693,2.3664082436645835,0.04758928813785929,0.003136450912218205,0.5580405655458521,0,0c6be947203798abc7012d0f15a63355ad1759e0c4d2f89b5bee522e730e6321,de128d57ecd702f494bd1b14d926449113f5851d5e828c5ba10756792ebc937d
G15,ROB_G15_R70,0.3,two_camp_severe,0,0.7,70,63,27,ASGC,0.1905582496052249,2.227275649671011,0.045199940367762564,0.0031648722308043283,0.5580405655458521,0,a962154eb2ea8a952bfddffd8de3910c1f6c11b83570e219decee8f6c50e8b6f,de128d57ecd702f494bd1b14d926449113f5851d5e828c5ba10756792ebc937d
G16,ROB_G16_R40,0.3,two_camp_severe,1,0.4,40,36,54,Raw-GAT,0.14333703411368587,4.780884238061755,0.0902913256443261,0.003655695264729875,0.48844386840881654,0,f0967e4ed40a01b2a687fa8155930982e498b719fc9776a8389c6c639c0766ea,99f422b41ab2c09e18133178da5e3f3143ffef2a9b5041d258d21c4ed979aa5c
G16,ROB_G16_R40,0.3,two_camp_severe,1,0.4,40,36,54,GlobalMean,0.13131150513192533,3.4577142205380467,0.0735735788822979,0.002746871625722619,0.48844386840881654,0,23ffc55170471e1e1a4af8184b06fdd1bc0b60e8d178a6f6a961e30d48993620,99f422b41ab2c09e18133178da5e3f3143ffef2a9b5041d258d21c4ed979aa5c
G16,ROB_G16_R40,0.3,two_camp_severe,1,0.4,40,36,54,NodeMean,0.1336933660847427,5.88497473693911,0.1264168191352985,0.009880315750977297,0.48844386840881654,0,ca01696e31b7bd6fbe007708c3f5b0c239f71fa9d950df9b9780db7bd066b12c,99f422b41ab2c09e18133178da5e3f3143ffef2a9b5041d258d21c4ed979aa5c
G16,ROB_G16_R40,0.3,two_camp_severe,1,0.4,40,36,54,ASGC,0.14333703411368587,4.077714143355768,0.08346720662263696,0.00515992713586683,0.48844386840881654,0,f0967e4ed40a01b2a687fa8155930982e498b719fc9776a8389c6c639c0766ea,99f422b41ab2c09e18133178da5e3f3143ffef2a9b5041d258d21c4ed979aa5c
G16,ROB_G16_R55,0.3,two_camp_severe,1,0.55,55,50,40,Raw-GAT,0.12098568018836602,3.196887276187844,0.07401591954023717,0.0034914581447254324,0.5103052939810062,0,175eb6d5a4e1b8b45ec0e4fa43f29b97118e024753686246a73ea7884a73b003,80472b5d0d8c1a29778a8170bc6d2cafe93afed8fc677fd690fadb92be1fbbcc
G16,ROB_G16_R55,0.3,two_camp_severe,1,0.55,55,50,40,GlobalMean,0.11922561920186081,2.9382349610769296,0.06509531570158358,0.0026417148252774595,0.5103052939810062,0,4af20df671f90d785d765b345f036616fcaa1e4183f219d81a7abf92e10fef6e,80472b5d0d8c1a29778a8170bc6d2cafe93afed8fc677fd690fadb92be1fbbcc
G16,ROB_G16_R55,0.3,two_camp_severe,1,0.55,55,50,40,NodeMean,0.11276108812831113,3.0443970053651013,0.06520183289407513,0.0035058183383984663,0.5103052939810062,0,478318b4bc73aa1f41c0b6105b24e8ad34268a2bbd96ce2d60a11663bd6f8d00,80472b5d0d8c1a29778a8170bc6d2cafe93afed8fc677fd690fadb92be1fbbcc
G16,ROB_G16_R55,0.3,two_camp_severe,1,0.55,55,50,40,ASGC,0.12098568018836602,2.7070509359303103,0.058473710850925606,0.0025984022812476407,0.5103052939810062,0,175eb6d5a4e1b8b45ec0e4fa43f29b97118e024753686246a73ea7884a73b003,80472b5d0d8c1a29778a8170bc6d2cafe93afed8fc677fd690fadb92be1fbbcc
G16,ROB_G16_R70,0.3,two_camp_severe,1,0.7,70,63,27,Raw-GAT,0.10718892939841057,1.4633913874653137,0.03245454514533981,0.001513370298084631,0.5150538008033885,0,2cc666761335fed094e8faa01721c27a748c6f5819788f6f5154dfc5a7530069,6e6cfb8a2a5fcfd0a615d69dfb28c93f493f3e58c904e7ff1547cfead2c87a65
G16,ROB_G16_R70,0.3,two_camp_severe,1,0.7,70,63,27,GlobalMean,0.11598484665565784,1.5278336531002479,0.032776091851798556,0.0014818184472829461,0.5150538008033885,0,d3e0d21c2c8b3f272c0c4b1978d797faa0f48538c2e1d6dafa436b4ea009160a,6e6cfb8a2a5fcfd0a615d69dfb28c93f493f3e58c904e7ff1547cfead2c87a65
G16,ROB_G16_R70,0.3,two_camp_severe,1,0.7,70,63,27,NodeMean,0.10618547819063631,1.6241536426035523,0.0349760794896027,0.001282920239632418,0.5150538008033885,0,1f47b52d41f883e1158206fdea247dd5f783af34a4626f7f8fc878e9049a329e,6e6cfb8a2a5fcfd0a615d69dfb28c93f493f3e58c904e7ff1547cfead2c87a65
G16,ROB_G16_R70,0.3,two_camp_severe,1,0.7,70,63,27,ASGC,0.10718892939841057,1.4506002030832743,0.031067862742770694,0.0012607148420040563,0.5150538008033885,0,2cc666761335fed094e8faa01721c27a748c6f5819788f6f5154dfc5a7530069,6e6cfb8a2a5fcfd0a615d69dfb28c93f493f3e58c904e7ff1547cfead2c87a65
G17,ROB_G17_R40,0.3,minority_outlier,0,0.4,40,36,54,Raw-GAT,0.17347062974619895,4.85721072102716,0.1265945220552233,0.0037128915442977708,0.44021825932031494,0,2cd9fe2bb0ac27a4b3701c95f7b1504074f62db8848bbee9a5502086e1747216,6ba1ddda760046e4a8a628e8b413dd58532e1fdfe29cb51674cd37f827e1f566
G17,ROB_G17_R40,0.3,minority_outlier,0,0.4,40,36,54,GlobalMean,0.17092289962139912,4.727041689377914,0.1083103575778702,0.0036861076600694536,0.44021825932031494,0,2062f7d0bca3f4a15c3b49e4afd4278da2591e5fd35d2f493c31821a776eab3d,6ba1ddda760046e4a8a628e8b413dd58532e1fdfe29cb51674cd37f827e1f566
G17,ROB_G17_R40,0.3,minority_outlier,0,0.4,40,36,54,NodeMean,0.16444063417455512,4.591780882910372,0.1110471369391589,0.007170325877911374,0.44021825932031494,0,9eee2074d47a0b70fed06dab7c28df9db7ff1b94534a5f802c9bf500578b3b6c,6ba1ddda760046e4a8a628e8b413dd58532e1fdfe29cb51674cd37f827e1f566
G17,ROB_G17_R40,0.3,minority_outlier,0,0.4,40,36,54,ASGC,0.17347062974619895,3.970100597181978,0.09805175558172317,0.004461765687495131,0.44021825932031494,0,2cd9fe2bb0ac27a4b3701c95f7b1504074f62db8848bbee9a5502086e1747216,6ba1ddda760046e4a8a628e8b413dd58532e1fdfe29cb51674cd37f827e1f566
G17,ROB_G17_R55,0.3,minority_outlier,0,0.55,55,50,40,Raw-GAT,0.19926877243362986,5.464204870292492,0.13789375597408193,0.0046427587019495795,0.42930552132326083,0,a19fa2b4baf9d06054e118ef767a93df1e4b2e592d100b24ec2df38b3884af8a,c750102466399b4054001ba055d97191ce6fcf3417be5065d1c36eefc28cea68
G17,ROB_G17_R55,0.3,minority_outlier,0,0.55,55,50,40,GlobalMean,0.17443697935665245,4.942035093886004,0.10671546385832079,0.003037272807350449,0.42930552132326083,0,1d77d6e7518f70d064ecfc77cdf42c2ddbcd38d1d3ec05fbfa7ca0f4dd5e3160,c750102466399b4054001ba055d97191ce6fcf3417be5065d1c36eefc28cea68
G17,ROB_G17_R55,0.3,minority_outlier,0,0.55,55,50,40,NodeMean,0.17144777799377714,4.889866059860321,0.10931988149913698,0.003664156055366491,0.42930552132326083,0,31f93d311bb34a99a1bf6a2d6fa0341926c0850ecc9ef8747bbe147bcf09fd61,c750102466399b4054001ba055d97191ce6fcf3417be5065d1c36eefc28cea68
G17,ROB_G17_R55,0.3,minority_outlier,0,0.55,55,50,40,ASGC,0.19926877243362986,4.702777415694462,0.09917827763330052,0.0032868307073485245,0.42930552132326083,0,a19fa2b4baf9d06054e118ef767a93df1e4b2e592d100b24ec2df38b3884af8a,c750102466399b4054001ba055d97191ce6fcf3417be5065d1c36eefc28cea68
G17,ROB_G17_R70,0.3,minority_outlier,0,0.7,70,63,27,Raw-GAT,0.19904072890392197,4.891747771503829,0.09828535036509908,0.002346129404678645,0.4283457455725131,0,2258f3ed1d95663e9848c66fbe018fc5d3503cd8b45c6c50ce1ec40cf6df3fb2,af4526d0e0714c918e2c31eaa2085dad9aa1e197db67dc65394ad46edf81bca9
G17,ROB_G17_R70,0.3,minority_outlier,0,0.7,70,63,27,GlobalMean,0.19150655709299322,4.582343633316537,0.10006138259576125,0.002497855144540815,0.4283457455725131,0,9d543caf6e9c034781ffe3a3e0c0e9ecee65f4122adb6152bc7612ffea9a614a,af4526d0e0714c918e2c31eaa2085dad9aa1e197db67dc65394ad46edf81bca9
G17,ROB_G17_R70,0.3,minority_outlier,0,0.7,70,63,27,NodeMean,0.1849753457270873,4.701399370122023,0.10585566248951707,0.002729776037987828,0.4283457455725131,0,dbcc1b753f71b40bc1aa79277e0d492871762886bcbff53bfb58a3ada663d3d1,af4526d0e0714c918e2c31eaa2085dad9aa1e197db67dc65394ad46edf81bca9
G17,ROB_G17_R70,0.3,minority_outlier,0,0.7,70,63,27,ASGC,0.19904072890392197,4.694496297127568,0.10491062173804147,0.0026810234702754356,0.4283457455725131,0,2258f3ed1d95663e9848c66fbe018fc5d3503cd8b45c6c50ce1ec40cf6df3fb2,af4526d0e0714c918e2c31eaa2085dad9aa1e197db67dc65394ad46edf81bca9
G18,ROB_G18_R40,0.3,minority_outlier,1,0.4,40,36,54,Raw-GAT,0.12490693108694702,3.972862695235033,0.0923265064769721,0.004443844405501313,0.47968904566645537,0,143cb2759136d95451138d783144327ce445e69e34b0342d9b30c6e5838493e8,a2606ab087bbb686971112c2641e74acf875984323d1aed7266e64079f44d285
G18,ROB_G18_R40,0.3,minority_outlier,1,0.4,40,36,54,GlobalMean,0.12223937827588542,3.440359426764274,0.08264036872087958,0.00356299407372164,0.47968904566645537,0,0229e3a2a9e4477f1eda1ff2ecbea7654f5b3b0c9c5c0c3895703026ebbf8817,a2606ab087bbb686971112c2641e74acf875984323d1aed7266e64079f44d285
G18,ROB_G18_R40,0.3,minority_outlier,1,0.4,40,36,54,NodeMean,0.14280041546940445,5.7445617345910325,0.1374101080054322,0.012817736279951702,0.47968904566645537,0,4e6ea252c69c6913e17b025f86b0bb0c3fd46e89cdd3f8443992190e9fba57c1,a2606ab087bbb686971112c2641e74acf875984323d1aed7266e64079f44d285
G18,ROB_G18_R40,0.3,minority_outlier,1,0.4,40,36,54,ASGC,0.12490693108694702,3.2266573318182554,0.0754955467677935,0.005804918511197479,0.47968904566645537,0,143cb2759136d95451138d783144327ce445e69e34b0342d9b30c6e5838493e8,a2606ab087bbb686971112c2641e74acf875984323d1aed7266e64079f44d285
G18,ROB_G18_R55,0.3,minority_outlier,1,0.55,55,50,40,Raw-GAT,0.11671862596747021,2.9246083006885764,0.06805013854020395,0.002818149259644491,0.4749003293914327,0,1bb2adc0efd597b515ad38574f9af446e4d372972922f7873c67ed041d7e420c,612a91a9ba324bbd1fc2f3e1194c86e52b4215c01ad3d124b8bd7919e47f8fbf
G18,ROB_G18_R55,0.3,minority_outlier,1,0.55,55,50,40,GlobalMean,0.12488249999576587,2.1991189058973326,0.05087075279743031,0.0025224636586311995,0.4749003293914327,0,021b27c3070fde2b9ef3687fd37dd75acbc483483e999333c18bd90cec6da40c,612a91a9ba324bbd1fc2f3e1194c86e52b4215c01ad3d124b8bd7919e47f8fbf
G18,ROB_G18_R55,0.3,minority_outlier,1,0.55,55,50,40,NodeMean,0.13813410964199607,4.392330110606526,0.10285623954641022,0.007752246759767443,0.4749003293914327,0,20f32177f99ca0466b8b4ed228346988bd02748c75970f1ec5c1e52febd8c09d,612a91a9ba324bbd1fc2f3e1194c86e52b4215c01ad3d124b8bd7919e47f8fbf
G18,ROB_G18_R55,0.3,minority_outlier,1,0.55,55,50,40,ASGC,0.11671862596747021,2.972078500841273,0.07056159598999484,0.004659079871678907,0.4749003293914327,0,1bb2adc0efd597b515ad38574f9af446e4d372972922f7873c67ed041d7e420c,612a91a9ba324bbd1fc2f3e1194c86e52b4215c01ad3d124b8bd7919e47f8fbf
G18,ROB_G18_R70,0.3,minority_outlier,1,0.7,70,63,27,Raw-GAT,0.12671914742094664,2.1631635356135384,0.0508525579635485,0.001964741706728912,0.4810719628100618,0,641da4ff3fb1d57bef0607a825c51069d8b7891dbba3025f418a2a51e2f9f396,095a6438102ba3231c76ee0074859f27a200051da1366a0d25c7088b0b5f5492
G18,ROB_G18_R70,0.3,minority_outlier,1,0.7,70,63,27,GlobalMean,0.12410377403756687,2.086925426893829,0.05101043674155853,0.0021374686559941895,0.4810719628100618,0,5ca3949f6a252faaba38644b3160a813d6ec38206ebe6be360b85095ef8bbef3,095a6438102ba3231c76ee0074859f27a200051da1366a0d25c7088b0b5f5492
G18,ROB_G18_R70,0.3,minority_outlier,1,0.7,70,63,27,NodeMean,0.11831517391308584,2.557219009239631,0.06090225213165805,0.0019330543347804683,0.4810719628100618,0,179d4ca578031c5460be01c2cc0ab2ce7c83c75c551aea158d20b75e8cd93480,095a6438102ba3231c76ee0074859f27a200051da1366a0d25c7088b0b5f5492
G18,ROB_G18_R70,0.3,minority_outlier,1,0.7,70,63,27,ASGC,0.12671914742094664,2.2415453857697125,0.053026445602808656,0.0016558368884183477,0.4810719628100618,0,641da4ff3fb1d57bef0607a825c51069d8b7891dbba3025f418a2a51e2f9f396,095a6438102ba3231c76ee0074859f27a200051da1366a0d25c7088b0b5f5492
G19,ROB_G19_R40,0.3,three_camp,0,0.4,40,36,54,Raw-GAT,0.13786889623193077,4.16920423686393,0.08153268198350329,0.0048828998239864,0.5577410395902684,0,b08df9b57648222af58501a932ff02111d52817a249f332f316c7d3bd8d59a88,bb5be916736b8355fc83a17f2f8188143e4dc1cba803b87d939148141f28ac10
G19,ROB_G19_R40,0.3,three_camp,0,0.4,40,36,54,GlobalMean,0.13652032325543925,4.509097092724103,0.08984798814656786,0.005070715011770925,0.5577410395902684,0,1d82cd1c0c3c67e568b1d2ed4c6d39a9bfa65b02fa41dd098c166f5089d1b15b,bb5be916736b8355fc83a17f2f8188143e4dc1cba803b87d939148141f28ac10
G19,ROB_G19_R40,0.3,three_camp,0,0.4,40,36,54,NodeMean,0.14559696165399616,5.080446029177627,0.1015371754650375,0.00690932709134802,0.5577410395902684,0,46c392a24a8cfdf0febdcd3dba317cd964186d2520ef099d164a661fc7571c8d,bb5be916736b8355fc83a17f2f8188143e4dc1cba803b87d939148141f28ac10
G19,ROB_G19_R40,0.3,three_camp,0,0.4,40,36,54,ASGC,0.13786889623193077,4.34385010968616,0.07906926848632836,0.0043800404730482,0.5577410395902684,0,b08df9b57648222af58501a932ff02111d52817a249f332f316c7d3bd8d59a88,bb5be916736b8355fc83a17f2f8188143e4dc1cba803b87d939148141f28ac10
G19,ROB_G19_R55,0.3,three_camp,0,0.55,55,50,40,Raw-GAT,0.13962868848916316,3.234096407919665,0.058083371537439726,0.004842620464480933,0.5580311840232498,0,43c943af4c80f67995affb6cd80e9700b0c93f78758b41a11bad6d0eeef1659b,46179a02790d8579f542874abaee14c9d504145e82097d013264053448d5ebbf
G19,ROB_G19_R55,0.3,three_camp,0,0.55,55,50,40,GlobalMean,0.14033394311034963,3.4513606835285846,0.06840710059637098,0.003864557549318004,0.5580311840232498,0,39f797f1c5647afa53aa26874225ef8923abbed7cb42509dd9f0ca5a704bed36,46179a02790d8579f542874abaee14c9d504145e82097d013264053448d5ebbf
G19,ROB_G19_R55,0.3,three_camp,0,0.55,55,50,40,NodeMean,0.12466624003805427,2.857687864426586,0.059578541008700095,0.0021102282044389783,0.5580311840232498,0,6a389942748a3f113f67a925188185bfd62a684d6320167c2154b28c31526b85,46179a02790d8579f542874abaee14c9d504145e82097d013264053448d5ebbf
G19,ROB_G19_R55,0.3,three_camp,0,0.55,55,50,40,ASGC,0.13962868848916316,2.639166158761494,0.05050908239469229,0.0027488434146377104,0.5580311840232498,0,43c943af4c80f67995affb6cd80e9700b0c93f78758b41a11bad6d0eeef1659b,46179a02790d8579f542874abaee14c9d504145e82097d013264053448d5ebbf
G19,ROB_G19_R70,0.3,three_camp,0,0.7,70,63,27,Raw-GAT,0.15476477728923313,2.928218592688648,0.059889370921204804,0.0028293916025947143,0.5537663952518479,0,2fee3419e0460b125587a787b91e9dc7b68d9cb54301eba184a26b5217dc4796,e0bcac86f89e4b5a9158008e7d8843db03c649e5b6f4834b9e6f67504f7e4c25
G19,ROB_G19_R70,0.3,three_camp,0,0.7,70,63,27,GlobalMean,0.15035331585467177,2.929935134545643,0.05803963639349691,0.0025792969131756167,0.5537663952518479,0,62a06c9b7fd6ca356b5f234518782545d024c49d9b369e52363bbf14a41a92eb,e0bcac86f89e4b5a9158008e7d8843db03c649e5b6f4834b9e6f67504f7e4c25
G19,ROB_G19_R70,0.3,three_camp,0,0.7,70,63,27,NodeMean,0.13302267577018492,2.419168991137964,0.04791703984732981,0.0022619331760526337,0.5537663952518479,0,3c549aa18ae0711aff96b537785280e7a0e23cf48643e438564f23de8ab30282,e0bcac86f89e4b5a9158008e7d8843db03c649e5b6f4834b9e6f67504f7e4c25
G19,ROB_G19_R70,0.3,three_camp,0,0.7,70,63,27,ASGC,0.15476477728923313,2.428917611044869,0.04735885278934339,0.0021045291352048434,0.5537663952518479,0,2fee3419e0460b125587a787b91e9dc7b68d9cb54301eba184a26b5217dc4796,e0bcac86f89e4b5a9158008e7d8843db03c649e5b6f4834b9e6f67504f7e4c25
G20,ROB_G20_R40,0.3,three_camp,1,0.4,40,36,54,Raw-GAT,0.14857980676057933,3.917352899034586,0.05445191266500765,0.002669427046353708,0.531733669210359,0,2ef2fbe518ab129bd432f5e805c3d5679777f4e73b79b933bfe7ee1fdc16495f,ebee6dfa7aefa59b9e43a88a97483f697dd01a9ea9f638f37cd8cee2157a2fa4
G20,ROB_G20_R40,0.3,three_camp,1,0.4,40,36,54,GlobalMean,0.14464674676190103,4.686153055487869,0.09853302180424121,0.004107951565320441,0.531733669210359,0,d99209e513ec6246d7d882cee6e25e1ddda7cba3cdcd6453247a4eb6002446af,ebee6dfa7aefa59b9e43a88a97483f697dd01a9ea9f638f37cd8cee2157a2fa4
G20,ROB_G20_R40,0.3,three_camp,1,0.4,40,36,54,NodeMean,0.14248258498603025,4.447960008138287,0.09851029167893996,0.008748766367248128,0.531733669210359,0,2b75665a3383406c0965f4ef20390923d27ca620a9fd004a6d193b32880c4fbc,ebee6dfa7aefa59b9e43a88a97483f697dd01a9ea9f638f37cd8cee2157a2fa4
G20,ROB_G20_R40,0.3,three_camp,1,0.4,40,36,54,ASGC,0.14857980676057933,3.4221302500198494,0.06029255193657618,0.0041734610066693125,0.531733669210359,0,2ef2fbe518ab129bd432f5e805c3d5679777f4e73b79b933bfe7ee1fdc16495f,ebee6dfa7aefa59b9e43a88a97483f697dd01a9ea9f638f37cd8cee2157a2fa4
G20,ROB_G20_R55,0.3,three_camp,1,0.55,55,50,40,Raw-GAT,0.1241844672164369,3.149990983470861,0.06597878672583014,0.002204387116292251,0.5203772200013277,0,e92a6135fb0fe9b51655e8432322eee0f84af04bb8378fdaad155836c8421e80,9bd5fe0b792b42619b83b5bc7be90e08c3e885ce97a5938b4a1831fc0ead5d3e
G20,ROB_G20_R55,0.3,three_camp,1,0.55,55,50,40,GlobalMean,0.1323924314156459,3.4567296763306588,0.0717195512909957,0.0024273841554062797,0.5203772200013277,0,90d6d297d3666acc37a539f94f4e61cff0abfd6dac583d98d3f447cc32d9e0ce,9bd5fe0b792b42619b83b5bc7be90e08c3e885ce97a5938b4a1831fc0ead5d3e
G20,ROB_G20_R55,0.3,three_camp,1,0.55,55,50,40,NodeMean,0.1295146868134251,3.676073487804024,0.07273122509139948,0.004900908653500493,0.5203772200013277,0,8bf0236030e3e0158658986634012042016edabb99c457c3f4d2f1f0ecffab1b,9bd5fe0b792b42619b83b5bc7be90e08c3e885ce97a5938b4a1831fc0ead5d3e
G20,ROB_G20_R55,0.3,three_camp,1,0.55,55,50,40,ASGC,0.1241844672164369,3.205768410883186,0.06025947344064288,0.002617215759869968,0.5203772200013277,0,e92a6135fb0fe9b51655e8432322eee0f84af04bb8378fdaad155836c8421e80,9bd5fe0b792b42619b83b5bc7be90e08c3e885ce97a5938b4a1831fc0ead5d3e
